dim_Order_ID,dim_Order_Date,dim_Order_Quantity,dim_Sales,dim_Discount,dim_Ship_Mode,dim_Customer_Name,dim_Region,dim_Product_Category,dim_Product_Sub_Category,dim_Product_Name,dim_Age,dim_Gender,dim_Store_type,dim_Payment_Mode,last_purchase_date,m_days_since_last_purchase,m_avg_basket_size,dim_Income,m_Total_spending,dim_Season,m_prefered_category,m_cross_channel_shopping,dim_campaign_name,m_cost,m_loyality_points,m_satisfaction_score,dim_repeat_customer
6161,19-03-2014,24,109.86,0.02,Regular Air,Beth Fritzler,Prarie,Office Supplies,Paper,Xerox 1971,59,Female,e-Shop,Credit Card,17-02-2014,30,30,99501,15287.673,Summer,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,15,8.8,1
6162,19-03-2014,19,1426.5125,0.04,Regular Air,Beth Fritzler,Prarie,Technology,Telephones and Communication,Accessory4,59,Female,TeleShop,Credit Card,12-01-2014,30,66,99501,15287.673,Rainy,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,15,8.8,1
6163,19-03-2014,32,103.48,0.03,Regular Air,Toby Swindell,Prarie,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",24,Female,Flagship store,Debit Card,17-02-2014,21,30,68244,13089.786,Spring,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,13,9.4,1
6164,19-03-2014,46,662.51,0.09,Regular Air,Trudy Brown,Prarie,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",79,Male,TeleShop,Credit Card,15-03-2014,26,4,83683,4784.59,Spring,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,5,9,1
6165,19-03-2014,21,61.18,0,Regular Air,Trudy Brown,Prarie,Office Supplies,Pens & Art Supplies,Newell 340,79,Male,e-Shop, Cash,06-03-2014,26,13,83683,4784.59,Summer,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,5,9,1
6166,19-03-2014,36,1561.2205,0.09,Regular Air,Beth Fritzler,Prarie,Technology,Telephones and Communication,Accessory28,59,Female,e-Shop,Debit Card,08-03-2014,30,11,99501,15287.673,Summer,Office Supplies,Yes,Product Launch Campaign,54.60111891,15,8.8,1
6167,19-03-2014,6,7767.02,0.03,Regular Air,Brosina Hoffman,Prarie,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,38,Male,TeleShop, Cash,20-02-2014,26,27,66555,24125.39,Rainy,Office Supplies,Yes,Product Launch Campaign,54.60111891,24,8.3,1
6168,20-04-2015,1,1893.93,0.07,Delivery Truck,Brosina Hoffman,Prarie,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,38,Male,TeleShop, E-wallet,03-04-2015,26,17,66555,24125.39,Summer,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,24,8.3,1
6169,19-09-2015,25,536.21,0.09,Regular Air,Randy Ferguson,Prarie,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",33,Male,e-Shop,Credit Card,24-01-2015,32,238,90813,20332.1235,Rainy,Furniture,Yes,Social Media Influencer Campaign,366.3816254,20,9.4,1
6170,27-08-2014,18,4428.56,0.03,Delivery Truck,Randy Ferguson,Prarie,Furniture,Tables,Hon 94000 Series Round Tables,33,Male,Off_Store,Debit Card,21-07-2014,32,37,90813,20332.1235,Summer,Furniture,Yes,Social Media Influencer Campaign,366.3816254,20,9.4,1
6171,19-12-2016,19,305.68,0.1,Express Air,Beth Fritzler,Prarie,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",59,Female,Flagship store,Credit Card,15-07-2014,30,888,99501,15287.673,Summer,Office Supplies,Yes,Content Marketing Campaign,24.21545054,15,8.8,1
6172,19-12-2016,41,1901.29,0.08,Regular Air,Beth Fritzler,Prarie,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",59,Female,e-Shop, Cash,12-07-2014,30,891,99501,15287.673,Spring,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,15,8.8,1
6173,02-08-2014,11,642.9145,0.01,Regular Air,Amy Hunt,Prarie,Technology,Telephones and Communication,StarTAC Analog,25,Male,Off_Store,Debit Card,24-02-2014,25,159,71536,26205.3895,Summer,Office Supplies,Yes,Partnership Campaign,42.64504226,26,9.5,1
6174,02-08-2014,49,14981.74,0.02,Regular Air,Christina Anderson,Prarie,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,18,Male,e-Shop, Cash,22-04-2014,37,102,76565,25136.31,Rainy,Furniture,Yes,Loyalty Program Campaign,562.9303721,25,8.6,1
6175,02-08-2014,36,5587.2,0.05,Express Air,Christina Anderson,Prarie,Office Supplies,Envelopes,Multimedia Mailers,18,Male,e-Shop,Credit Card,07-06-2014,37,56,76565,25136.31,Rainy,Furniture,Yes,Email Newsletter Promotion,364.2303981,25,8.6,1
6176,21-09-2015,49,401.39,0.03,Express Air,Christina Anderson,Prarie,Furniture,Office Furnishings,Document Clip Frames,18,Male,TeleShop,Debit Card,01-10-2014,37,355,76565,25136.31,Spring,Furniture,Yes,Limited-Time Offer Campaign,335.3664671,25,8.6,1
6177,21-09-2015,11,985.01,0.04,Regular Air,Roy Collins,Prarie,Office Supplies,Envelopes,Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes,67,Male,Flagship store, Cash,21-12-2014,24,274,86326,11626.16,Winter,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,12,9.3,1
6178,21-09-2015,36,350.71,0.02,Regular Air,Roy Collins,Prarie,Furniture,Office Furnishings,DAX Solid Wood Frames,67,Male,TeleShop, E-wallet,22-02-2014,24,576,86326,11626.16,Rainy,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,12,9.3,1
6179,21-09-2015,2,75.23,0.09,Regular Air,Roy Collins,Prarie,Office Supplies,Pens & Art Supplies,Hunt Boston¨ Vacuum Mount KS Pencil Sharpener,67,Male,Flagship store, Cash,07-12-2014,24,288,86326,11626.16,Summer,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,12,9.3,1
6180,21-09-2015,36,220.45,0.1,Regular Air,Craig Molinari,Prarie,Office Supplies,Labels,Avery 51,63,Female,e-Shop,Debit Card,05-02-2015,25,228,85797,22570.3775,Rainy,Office Supplies,Yes,Partnership Campaign,42.64504226,23,8.9,1
6181,21-09-2015,30,2504.41,0.01,Regular Air,Amy Hunt,Prarie,Furniture,Office Furnishings,Eldon Cleatmat Plusª Chair Mats for High Pile Carpets,25,Male,Off_Store,Debit Card,14-06-2014,25,464,71536,26205.3895,Winter,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,26,9.5,1
6182,21-09-2015,20,71.45,0.03,Regular Air,Christina Anderson,Prarie,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,18,Male,TeleShop,Debit Card,10-07-2014,37,438,76565,25136.31,Spring,Furniture,Yes,User-Generated Content Campaign,315.8348624,25,8.6,1
6183,21-09-2015,32,1785.02,0.04,Express Air,Roy Collins,Prarie,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",67,Male,Off_Store, Cash,12-08-2015,24,40,86326,11626.16,Rainy,Office Supplies,Yes,Product Launch Campaign,54.60111891,12,9.3,1
6184,21-09-2015,14,2690.84,0.1,Delivery Truck,Toby Swindell,Prarie,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",24,Female,e-Shop,Debit Card,15-07-2014,21,433,68244,13089.786,Summer,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,13,9.4,1
6185,11-12-2016,8,733.55,0.07,Regular Air,Toby Swindell,Prarie,Office Supplies,Envelopes,Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes,24,Female,e-Shop,Debit Card,08-01-2016,21,338,68244,13089.786,Winter,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,13,9.4,1
6186,07-08-2015,3,38.71,0.01,Express Air,Toby Swindell,Prarie,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",24,Female,e-Shop, E-wallet,31-12-2014,21,219,68244,13089.786,Winter,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,13,9.4,1
6187,15-11-2015,14,62.6,0.02,Regular Air,Toby Swindell,Prarie,Office Supplies,Pens & Art Supplies,Newell 336,24,Female,Off_Store,Credit Card,19-07-2015,21,119,68244,13089.786,Winter,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,13,9.4,1
6188,15-11-2015,22,963.45,0.05,Express Air,Amy Hunt,Prarie,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",25,Male,TeleShop, Cash,29-05-2014,25,535,71536,26205.3895,Spring,Office Supplies,Yes,Cause Marketing Campaign,247.486618,26,9.5,1
6189,15-11-2015,25,4390.029,0,Express Air,Amy Hunt,Prarie,Technology,Telephones and Communication,i470,25,Male,Off_Store,Credit Card,20-01-2015,25,299,71536,26205.3895,Winter,Office Supplies,Yes,Partnership Campaign,42.64504226,26,9.5,1
6190,04-04-2017,44,123.06,0.07,Regular Air,Arianne Irving,Prarie,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,46,Female,TeleShop,Debit Card,29-10-2015,26,523,93305,9516.263,Summer,Office Supplies,Yes,Product Launch Campaign,54.60111891,10,8.9,1
6191,24-12-2016,46,1692.28,0.1,Regular Air,Amy Hunt,Prarie,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,25,Male,Off_Store,Credit Card,29-06-2014,25,909,71536,26205.3895,Summer,Office Supplies,Yes,Interactive Campaign,434.782767,26,9.5,1
6192,13-12-2017,39,1101.28,0.05,Regular Air,Randy Ferguson,Prarie,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",33,Male,Flagship store, Cash,14-01-2015,32,1064,90813,20332.1235,Summer,Furniture,Yes,User-Generated Content Campaign,315.8348624,20,9.4,1
6193,22-12-2017,15,1765.45,0.09,Express Air,Robert Dilbeck,Prarie,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",57,Female,Off_Store, E-wallet,22-06-2015,34,914,69921,6232.9,Rainy,Office Supplies,Yes,Cause Marketing Campaign,247.486618,6,8,1
6194,22-12-2017,42,2245.6915,0.05,Regular Air,Jennifer Ferguson,Prarie,Technology,Telephones and Communication,i270,20,Female,TeleShop, Cash,21-10-2015,25,793,78551,20998.6675,Spring,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,21,9.1,1
6195,22-12-2017,45,325.8,0.03,Regular Air,Amy Hunt,Prarie,Office Supplies,Paper,Strathmore Photo Mount Cards,25,Male,e-Shop,Debit Card,02-11-2014,25,1146,71536,26205.3895,Rainy,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,26,9.5,1
6196,21-10-2017,49,8094.55,0.05,Regular Air,Philip Fox,Prarie,Office Supplies,Storage & Organization,Economy Rollaway Files,76,Female,e-Shop,Debit Card,23-06-2014,30,1216,97224,13433.4105,Winter,Office Supplies,Yes,Partnership Campaign,42.64504226,13,9,1
6197,21-10-2017,45,2848.83,0.07,Regular Air,Randy Ferguson,Prarie,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,33,Male,Flagship store, Cash,20-08-2015,32,793,90813,20332.1235,Spring,Furniture,Yes,Limited-Time Offer Campaign,335.3664671,20,9.4,1
6198,13-11-2015,20,835.48,0.06,Regular Air,Jennifer Ferguson,Prarie,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black",20,Female,Off_Store,Debit Card,12-05-2015,25,185,78551,20998.6675,Rainy,Office Supplies,Yes,Interactive Campaign,434.782767,21,9.1,1
6199,13-11-2015,24,3201.16,0.06,Regular Air,Brosina Hoffman,Prarie,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,38,Male,Flagship store,Debit Card,15-08-2014,26,455,66555,24125.39,Rainy,Office Supplies,Yes,Cause Marketing Campaign,247.486618,24,8.3,1
6200,13-11-2015,23,1484.49,0.09,Regular Air,Andy Gerbode,Prarie,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,48,Female,Flagship store,Debit Card,07-05-2015,26,190,63015,11498.087,Spring,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,11,8.6,1
6201,16-04-2015,18,740.49,0.1,Regular Air,Andy Gerbode,Prarie,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",48,Female,e-Shop, Cash,01-12-2014,26,136,63015,11498.087,Spring,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,11,8.6,1
6202,16-04-2015,46,569.92,0.03,Regular Air,Randy Ferguson,Prarie,Furniture,Office Furnishings,Aluminum Document Frame,33,Male,Flagship store, Cash,01-03-2014,32,411,90813,20332.1235,Winter,Furniture,Yes,Product Launch Campaign,54.60111891,20,9.4,1
6203,16-12-2016,28,183.65,0.02,Regular Air,Randy Ferguson,Prarie,Office Supplies,Paper,Xerox 226,33,Male,Flagship store, E-wallet,20-06-2015,32,545,90813,20332.1235,Summer,Furniture,Yes,Content Marketing Campaign,24.21545054,20,9.4,1
6204,21-10-2016,26,241.92,0.1,Regular Air,Amy Hunt,Prarie,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",25,Male,Off_Store, Cash,22-12-2014,25,669,71536,26205.3895,Spring,Office Supplies,Yes,Interactive Campaign,434.782767,26,9.5,1
6205,01-12-2017,4,52.59,0.05,Regular Air,Craig Molinari,Prarie,Office Supplies,Storage & Organization,"SimpliFileª Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",63,Female,Off_Store,Debit Card,03-04-2015,25,973,85797,22570.3775,Summer,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,23,8.9,1
6206,20-10-2016,3,10.62,0.07,Regular Air,Amy Hunt,Prarie,Office Supplies,Rubber Bands,Acco¨ Hot Clipsª Clips to Go,25,Male,Off_Store, E-wallet,19-04-2016,25,184,71536,26205.3895,Rainy,Office Supplies,Yes,Interactive Campaign,434.782767,26,9.5,1
6207,20-10-2016,39,666.4,0,Express Air,Amy Hunt,Prarie,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria¨ Hot Forged Steel Scissors with Colored Handles,25,Male,e-Shop,Credit Card,05-09-2014,25,776,71536,26205.3895,Spring,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,26,9.5,1
6208,20-10-2016,10,351.3,0.06,Regular Air,Amy Hunt,Prarie,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",25,Male,e-Shop, E-wallet,26-06-2016,25,116,71536,26205.3895,Rainy,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,26,9.5,1
6209,29-09-2017,27,575.74,0.06,Regular Air,Toby Swindell,Prarie,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",24,Female,e-Shop, E-wallet,16-08-2016,21,409,68244,13089.786,Summer,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,13,9.4,1
6210,18-08-2017,20,586.619,0.06,Regular Air,Arianne Irving,Prarie,Technology,Telephones and Communication,Accessory35,46,Female,Flagship store,Credit Card,10-08-2017,26,8,93305,9516.263,Winter,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,10,8.9,1
6211,18-08-2017,47,557.52,0.03,Express Air,Amy Hunt,Prarie,Office Supplies,Pens & Art Supplies,"Hunt BOSTON¨ Vista¨ Battery-Operated Pencil Sharpener, Black",25,Male,Flagship store, E-wallet,03-01-2014,25,1323,71536,26205.3895,Spring,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,26,9.5,1
6212,18-08-2017,15,201.74,0.08,Express Air,Roy Collins,Prarie,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,67,Male,Flagship store, E-wallet,26-06-2015,24,784,86326,11626.16,Spring,Office Supplies,Yes,Partnership Campaign,42.64504226,12,9.3,1
6213,12-11-2017,35,1822.13,0,Regular Air,Roy Collins,Prarie,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,67,Male,TeleShop,Debit Card,09-04-2014,24,1313,86326,11626.16,Spring,Office Supplies,Yes,Product Launch Campaign,54.60111891,12,9.3,1
6214,12-11-2017,18,130.11,0.1,Regular Air,Paul Prost,Prarie,Office Supplies,Envelopes,Security-Tint Envelopes,43,Male,e-Shop, E-wallet,29-08-2015,20,806,85039,4487.6995,Rainy,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,4,9.1,1
6215,11-10-2014,3,337.3395,0,Regular Air,Paul Prost,Prarie,Technology,Telephones and Communication,6162,43,Male,e-Shop, E-wallet,12-04-2014,20,182,85039,4487.6995,Summer,Office Supplies,Yes,Interactive Campaign,434.782767,4,9.1,1
6216,28-11-2015,46,1398.87,0.07,Regular Air,Robert Dilbeck,Prarie,Office Supplies,Binders and Binder Accessories,Surelockª Post Binders,57,Female,e-Shop, Cash,25-01-2014,34,672,69921,6232.9,Summer,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,6,8,1
6217,28-11-2015,11,1479.14,0.06,Delivery Truck,Robert Dilbeck,Prarie,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",57,Female,Flagship store, E-wallet,26-08-2015,34,94,69921,6232.9,Winter,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,6,8,1
6218,27-07-2015,35,173.22,0.04,Regular Air,Andy Gerbode,Prarie,Office Supplies,Labels,Avery 493,48,Female,TeleShop, Cash,12-04-2015,26,106,63015,11498.087,Winter,Office Supplies,Yes,Interactive Campaign,434.782767,11,8.6,1
6219,20-10-2016,45,221.06,0.02,Regular Air,Christina Anderson,Prarie,Office Supplies,Binders and Binder Accessories,Newell¨ 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18,Male,Flagship store, E-wallet,11-10-2016,37,9,76565,25136.31,Spring,Furniture,Yes,Email Newsletter Promotion,364.2303981,25,8.6,1
6220,20-10-2016,6,201.83,0.02,Regular Air,Roy Collins,Prarie,Office Supplies,Paper,Xerox 19,67,Male,TeleShop, E-wallet,25-06-2016,24,117,86326,11626.16,Winter,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,12,9.3,1
6221,20-10-2016,18,283.5,0.1,Regular Air,Toby Carlisle,Prarie,Technology,Computer Peripherals,Logitech Access Keyboard,49,Female,TeleShop,Debit Card,23-09-2015,20,393,80587,15070.041,Spring,Technology,Yes,Email Newsletter Promotion,364.2303981,15,8.8,1
6222,14-09-2017,36,242.13,0.09,Express Air,Toby Carlisle,Prarie,Office Supplies,Paper,Xerox 21,49,Female,Off_Store, Cash,16-03-2017,20,182,80587,15070.041,Summer,Technology,Yes,Loyalty Program Campaign,562.9303721,15,8.8,1
6223,23-12-2017,43,344.24,0.09,Regular Air,Toby Carlisle,Prarie,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",49,Female,Off_Store, Cash,22-03-2014,20,1372,80587,15070.041,Rainy,Technology,Yes,Social Media Influencer Campaign,366.3816254,15,8.8,1
6224,23-12-2017,42,248.92,0.01,Regular Air,Craig Molinari,Prarie,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,63,Female,e-Shop,Credit Card,01-11-2014,25,1148,85797,22570.3775,Rainy,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,23,8.9,1
6225,23-12-2017,10,1290.37,0.05,Regular Air,Trudy Brown,Prarie,Office Supplies,Appliances,Honeywell Enviracaire¨ Portable HEPA Air Cleaner for up to 10 x 16 Room,79,Male,Flagship store, E-wallet,10-11-2016,26,408,83683,4784.59,Summer,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,5,9,1
6226,05-10-2015,2,23.18,0.05,Regular Air,Trudy Brown,Prarie,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,79,Male,e-Shop,Credit Card,18-04-2014,26,535,83683,4784.59,Rainy,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,5,9,1
6227,05-10-2015,46,979.44,0.01,Regular Air,Amy Hunt,Prarie,Office Supplies,Paper,Xerox 191,25,Male,e-Shop,Debit Card,19-01-2015,25,259,71536,26205.3895,Rainy,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,26,9.5,1
6228,02-11-2014,29,575.36,0.1,Regular Air,Paul Prost,Prarie,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,43,Male,TeleShop, E-wallet,09-04-2014,20,207,85039,4487.6995,Summer,Office Supplies,Yes,Product Launch Campaign,54.60111891,4,9.1,1
6229,22-01-2016,21,7922.69,0.1,Regular Air,Amy Hunt,Prarie,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,25,Male,Flagship store, Cash,18-07-2014,25,553,71536,26205.3895,Rainy,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,26,9.5,1
6230,22-01-2016,1,155.51,0.07,Regular Air,Philip Fox,Prarie,Office Supplies,Storage & Organization,Letter Size Cart,76,Female,e-Shop, E-wallet,08-11-2014,30,440,97224,13433.4105,Spring,Office Supplies,Yes,Interactive Campaign,434.782767,13,9,1
6231,11-07-2017,32,317.06,0.05,Regular Air,Anthony Witt,Prarie,Office Supplies,Paper,Riverleaf Stik-Withit¨ Designer Note Cubes¨,64,Male,e-Shop,Credit Card,17-04-2016,36,450,62769,11434.64,Spring,Technology,Yes,User-Generated Content Campaign,315.8348624,11,8,1
6232,11-09-2017,2,17.3,0.04,Regular Air,Toby Carlisle,Prarie,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,49,Female,Flagship store,Debit Card,23-10-2014,20,1054,80587,15070.041,Spring,Technology,Yes,Social Media Influencer Campaign,366.3816254,15,8.8,1
6233,11-09-2017,32,128.14,0.1,Express Air,Brian Dahlen,Prarie,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,42,Male,Off_Store,Debit Card,22-04-2017,30,142,64626,8989.49,Winter,Office Supplies,Yes,Partnership Campaign,42.64504226,9,8.3,1
6234,11-09-2017,9,67.46,0.08,Regular Air,Brian Dahlen,Prarie,Office Supplies,Paper,Xerox 1997,42,Male,Off_Store, E-wallet,25-07-2015,30,779,64626,8989.49,Winter,Office Supplies,Yes,Cause Marketing Campaign,247.486618,9,8.3,1
6235,11-09-2017,23,524.25,0.06,Express Air,Arianne Irving,Prarie,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",46,Female,TeleShop,Debit Card,05-01-2014,26,1345,93305,9516.263,Spring,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,10,8.9,1
6236,11-09-2017,38,14753.08,0.01,Delivery Truck,Craig Molinari,Prarie,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",63,Female,Off_Store,Credit Card,24-01-2016,25,596,85797,22570.3775,Spring,Office Supplies,Yes,Cause Marketing Campaign,247.486618,23,8.9,1
6237,23-02-2016,44,4326.27,0.09,Regular Air,Roy Collins,Prarie,Technology,Computer Peripherals,Logitech Cordless Elite Duo,67,Male,TeleShop, E-wallet,22-10-2015,24,124,86326,11626.16,Rainy,Office Supplies,Yes,Product Launch Campaign,54.60111891,12,9.3,1
